"","V1","V2","cl_kmeans","cl_hierarchical","CellNames"
"Cell_1",-2.89051404789988,12.1754602684624,"3","1","Cell_1"
"Cell_2",-11.7964295822281,28.2006652959597,"5","2","Cell_2"
"Cell_3",-2.96520153930591,-36.5068026651683,"2","3","Cell_3"
"Cell_4",-5.7641243900438,-15.0989086249213,"1","4","Cell_4"
"Cell_5",21.3761112649207,-14.4144556081115,"8","5","Cell_5"
"Cell_6",25.3489683670191,-13.0099274599209,"8","5","Cell_6"
"Cell_7",19.0892929990473,-14.8921078712133,"8","6","Cell_7"
"Cell_8",5.01503728626063,7.28734636750828,"3","1","Cell_8"
"Cell_9",-13.3743456425335,-4.71415887085686,"1","4","Cell_9"
"Cell_10",-10.4877187930336,-17.1007566876718,"1","4","Cell_10"
"Cell_11",18.6867282674697,-5.77071478331189,"8","6","Cell_11"
"Cell_12",-6.17590950827125,21.644186441098,"5","2","Cell_12"
"Cell_13",-19.5326937604585,-5.07945222469547,"1","4","Cell_13"
"Cell_14",8.65568091134581,9.53571335350209,"6","1","Cell_14"
"Cell_15",-26.381431584655,-6.2185589178796,"1","4","Cell_15"
"Cell_16",-10.4081415173591,-27.9842003467787,"2","4","Cell_16"
"Cell_17",-6.29739206971887,-29.3085377735971,"2","4","Cell_17"
"Cell_18",-6.89668290156166,4.74648244151034,"3","4","Cell_18"
"Cell_19",-3.57693416269716,12.2705983209913,"3","1","Cell_19"
"Cell_20",8.2470846990057,27.3467581642416,"6","2","Cell_20"
"Cell_21",-17.3833757985488,-29.2932169403855,"2","3","Cell_21"
"Cell_22",-16.6316254702708,21.3882815232102,"7","7","Cell_22"
"Cell_23",-21.4126166166221,-1.72191535003489,"1","4","Cell_23"
"Cell_24",-2.38716697496981,-29.6333950081023,"2","4","Cell_24"
"Cell_25",26.7754750658055,-14.3370920111048,"8","5","Cell_25"
"Cell_26",-18.1977534808253,-35.7909085191426,"2","3","Cell_26"
"Cell_27",-31.1603807581981,16.078717641528,"7","7","Cell_27"
"Cell_28",10.6522326178751,-5.70937156725814,"4","6","Cell_28"
"Cell_29",-15.2798019316157,-22.3313231159748,"1","4","Cell_29"
"Cell_30",12.8561936855544,-16.0777133523747,"4","6","Cell_30"
"Cell_31",-4.61074200196768,-22.724603390099,"2","4","Cell_31"
"Cell_32",-4.75282231083384,2.06376005455388,"3","4","Cell_32"
"Cell_33",-3.17620862131705,-6.91184034697617,"3","4","Cell_33"
"Cell_34",-7.55094931943967,34.5871939942929,"5","2","Cell_34"
"Cell_35",2.27076106296294,-38.4144774617804,"2","3","Cell_35"
"Cell_36",-19.2949244661931,-36.2320899987686,"2","3","Cell_36"
"Cell_37",-8.4778138089446,4.30315529351092,"3","4","Cell_37"
"Cell_38",19.4136765020232,-27.2558640883804,"4","6","Cell_38"
"Cell_39",-12.5234128036825,-39.9166360207575,"2","3","Cell_39"
"Cell_40",3.27410198590672,-37.9829728949236,"2","3","Cell_40"
"Cell_41",-23.5627447468857,-15.0892876032513,"1","4","Cell_41"
"Cell_42",-18.3474419121601,-36.2532366859836,"2","3","Cell_42"
"Cell_43",-0.842909946135014,-37.7734964300145,"2","3","Cell_43"
"Cell_44",6.05434572562236,-0.752728563783993,"3","1","Cell_44"
"Cell_45",1.79511635958127,6.76893109226871,"3","1","Cell_45"
"Cell_46",-8.77156315445759,36.5988513908044,"5","2","Cell_46"
"Cell_47",9.75587946833714,-11.5515742874354,"4","6","Cell_47"
"Cell_48",10.1977848792934,-16.8646738082073,"4","6","Cell_48"
"Cell_49",14.934425520265,-6.89525557896651,"4","6","Cell_49"
"Cell_50",-8.89662103445514,-12.5453183240471,"1","4","Cell_50"
"Cell_51",17.922203692374,-0.60472309525274,"8","8","Cell_51"
"Cell_52",-19.7039482579011,-8.86384159000203,"1","4","Cell_52"
"Cell_53",-16.9661826404854,-12.1671677515439,"1","4","Cell_53"
"Cell_54",2.30532968428033,-13.8286133398101,"4","4","Cell_54"
"Cell_55",-17.9322050207884,-6.03413214637176,"1","4","Cell_55"
"Cell_56",-2.64178043066728,11.7206129263204,"3","1","Cell_56"
"Cell_57",-20.4368247835035,-11.9778227493512,"1","4","Cell_57"
"Cell_58",-26.5636239394768,2.38201458773061,"7","7","Cell_58"
"Cell_59",25.8342674947163,-10.244684248615,"8","5","Cell_59"
"Cell_60",12.3768255253444,-12.6807456698438,"4","6","Cell_60"
"Cell_61",14.8615589014896,8.24172301125457,"6","1","Cell_61"
"Cell_62",7.33155981676951,-18.2712738175669,"4","6","Cell_62"
"Cell_63",9.0155185714005,-14.2680640584989,"4","6","Cell_63"
"Cell_64",-18.542736965501,-13.4018306627649,"1","4","Cell_64"
"Cell_65",0.568336159504824,40.2314215356192,"5","2","Cell_65"
"Cell_66",-22.7316874937165,-0.342202559985763,"7","7","Cell_66"
"Cell_67",-24.023800694756,2.4979621137475,"7","7","Cell_67"
"Cell_68",6.91364378776192,-22.3156336727449,"4","6","Cell_68"
"Cell_69",-7.4434145340191,-24.8277218149296,"2","4","Cell_69"
"Cell_70",-1.52065741431702,-2.1703685668889,"3","4","Cell_70"
"Cell_71",5.14826706032744,-38.1867301102989,"2","3","Cell_71"
"Cell_72",25.3012676806947,-4.92480134137503,"8","8","Cell_72"
"Cell_73",-6.03873302657237,41.8549541901795,"5","2","Cell_73"
"Cell_74",-32.086025266179,15.0920707111746,"7","7","Cell_74"
"Cell_75",0.181299231654315,-8.77072599694098,"4","4","Cell_75"
"Cell_76",-3.48066590622117,-19.728523052301,"2","4","Cell_76"
"Cell_77",12.433954004852,-6.46942075560751,"4","6","Cell_77"
"Cell_78",-19.9590723470436,19.6780048350207,"7","7","Cell_78"
"Cell_79",-17.8071354857421,-1.67315051796839,"1","4","Cell_79"
"Cell_80",3.94247893911538,-22.8228187565294,"4","6","Cell_80"
"Cell_81",-10.0126660520061,-22.8032517793449,"2","4","Cell_81"
"Cell_82",-17.5488268776912,-2.37278807356193,"1","4","Cell_82"
"Cell_83",-15.8042668365073,13.9317385194178,"7","7","Cell_83"
"Cell_84",-13.7461975436564,-7.02545378476255,"1","4","Cell_84"
"Cell_85",21.5309765342854,-16.3512089351779,"8","5","Cell_85"
"Cell_86",-4.243200040243,1.00478325266237,"3","4","Cell_86"
"Cell_87",27.4919851715046,-11.260485180029,"8","5","Cell_87"
"Cell_88",6.52986868385748,2.25886385136909,"3","1","Cell_88"
"Cell_89",16.531024003828,21.8856449134681,"6","8","Cell_89"
"Cell_90",-1.43016307356585,26.2426928070175,"5","2","Cell_90"
"Cell_91",-22.4735393743514,10.0725128598663,"7","7","Cell_91"
"Cell_92",3.93918549047181,-26.2511621397593,"2","6","Cell_92"
"Cell_93",14.9621875582807,-18.9822732237806,"4","6","Cell_93"
"Cell_94",-12.2320849189778,-25.3538428487808,"2","4","Cell_94"
"Cell_95",12.0432340676691,-28.6462889988625,"4","6","Cell_95"
"Cell_96",0.785100375471811,-8.55426680766106,"4","4","Cell_96"
"Cell_97",2.80335700628586,-35.73041152611,"2","3","Cell_97"
"Cell_98",-2.48803549733484,2.16730902518041,"3","4","Cell_98"
"Cell_99",-4.01457118519161,-7.41159220055627,"3","4","Cell_99"
"Cell_100",-2.00509268182637,25.0427694284158,"5","2","Cell_100"
"Cell_101",4.42011365340128,-36.9258258366654,"2","3","Cell_101"
"Cell_102",32.222834730076,-14.7574381872572,"8","5","Cell_102"
"Cell_103",-12.8489428667658,1.76581103839611,"1","4","Cell_103"
"Cell_104",18.3512519116715,-15.7964483080657,"4","6","Cell_104"
"Cell_105",-21.219208067934,-17.2546275224242,"1","4","Cell_105"
"Cell_106",-4.30766386877974,7.29151403100385,"3","4","Cell_106"
"Cell_107",-4.6527440196146,-21.2848663889054,"2","4","Cell_107"
"Cell_108",-10.1241594564661,-24.024401017478,"2","4","Cell_108"
"Cell_109",29.0661805445591,-13.3212643935972,"8","5","Cell_109"
"Cell_110",0.0964377561847633,21.8310513706443,"5","2","Cell_110"
"Cell_111",-4.67995742178413,-22.7159082534156,"2","4","Cell_111"
"Cell_112",27.4119369099162,-13.5530107430705,"8","5","Cell_112"
"Cell_113",-8.20601991429966,9.42371939827869,"3","4","Cell_113"
"Cell_114",-16.5111124060418,-19.8826510791711,"1","4","Cell_114"
"Cell_115",23.3989781040895,-11.6406549937962,"8","5","Cell_115"
"Cell_116",4.41019058050731,-36.3052715706935,"2","3","Cell_116"
"Cell_117",14.871339750542,-11.1374167947462,"4","6","Cell_117"
"Cell_118",26.7893610718202,-15.2896284421776,"8","5","Cell_118"
"Cell_119",-18.7065383691024,5.57893198771673,"7","7","Cell_119"
"Cell_120",6.04873163036729,-12.583049106209,"4","6","Cell_120"
"Cell_121",-4.13711098169672,-18.8168829613003,"2","4","Cell_121"
"Cell_122",26.9251580461521,-14.3070257553606,"8","5","Cell_122"
"Cell_123",12.4404373305441,-27.6934654503383,"4","6","Cell_123"
"Cell_124",37.9849791331298,-17.7238204222265,"8","5","Cell_124"
"Cell_125",8.66726767722265,9.53640772555481,"6","1","Cell_125"
"Cell_126",25.8307302821692,-13.9186252642511,"8","5","Cell_126"
"Cell_127",26.7670893743923,-20.2485142324616,"8","5","Cell_127"
"Cell_128",4.04594976179257,-2.54528839735633,"3","1","Cell_128"
"Cell_129",13.1198895759923,-2.5788315332725,"4","6","Cell_129"
"Cell_130",25.4955655726566,-14.5523575518582,"8","5","Cell_130"
"Cell_131",4.91682402302117,-22.3456228908693,"4","6","Cell_131"
"Cell_132",5.72588864803508,-16.4228288934025,"4","6","Cell_132"
"Cell_133",15.578601204809,-16.4790967965428,"4","6","Cell_133"
"Cell_134",25.5185484181314,-16.3057733853673,"8","5","Cell_134"
"Cell_135",-7.46353317405633,-20.4620864244954,"2","4","Cell_135"
"Cell_136",-9.38316863806681,-1.00545305205149,"3","4","Cell_136"
"Cell_137",10.5617067050671,-13.200142376322,"4","6","Cell_137"
"Cell_138",-0.944358039784061,-27.0194190539762,"2","4","Cell_138"
"Cell_139",-19.2487479743321,8.89452033348992,"7","7","Cell_139"
"Cell_140",-18.7208808156143,11.1723640265774,"7","7","Cell_140"
"Cell_141",-23.226381530741,-10.7697471894148,"1","4","Cell_141"
"Cell_142",9.04672513634737,-24.89226134058,"4","6","Cell_142"
"Cell_143",-7.90419276739768,6.27599278904447,"3","4","Cell_143"
"Cell_144",5.48301002183545,-39.3989435837214,"2","3","Cell_144"
"Cell_145",-1.00928670202064,-22.1943446791682,"2","4","Cell_145"
"Cell_146",12.3267842464547,-27.0720848327262,"4","6","Cell_146"
"Cell_147",-4.90410223511059,27.0983856892156,"5","2","Cell_147"
"Cell_148",17.6358171515385,-12.7768591003532,"4","6","Cell_148"
"Cell_149",3.23980960712093,-11.0853952593188,"4","4","Cell_149"
"Cell_150",-16.3638553124239,-12.398304559162,"1","4","Cell_150"
"Cell_151",12.5532177850719,-11.7931081094429,"4","6","Cell_151"
"Cell_152",3.91729773410376,-37.8840718624269,"2","3","Cell_152"
"Cell_153",18.764110502526,18.5551258919587,"6","8","Cell_153"
"Cell_154",2.55716880141799,-27.835941274678,"2","3","Cell_154"
"Cell_155",3.07088811951492,-17.892260667718,"4","6","Cell_155"
"Cell_156",-27.3696442986472,7.65648401627306,"7","7","Cell_156"
"Cell_157",-12.7133101545698,-12.1310618986571,"1","4","Cell_157"
"Cell_158",8.39325923646142,-17.3379119290317,"4","6","Cell_158"
"Cell_159",-0.671462920087179,0.833687901590022,"3","4","Cell_159"
"Cell_160",-16.7708664187728,-20.8642125011932,"1","4","Cell_160"
"Cell_161",-27.7428925763428,6.19123976686015,"7","7","Cell_161"
"Cell_162",-3.03707496608068,-9.91343374291477,"1","4","Cell_162"
"Cell_163",26.2784932516264,-14.8535438643948,"8","5","Cell_163"
"Cell_164",15.7983580953809,-3.49524867230187,"4","6","Cell_164"
"Cell_165",33.3154173921002,-8.80658038054086,"8","5","Cell_165"
"Cell_166",9.16884711657655,3.37451655658927,"3","1","Cell_166"
"Cell_167",-24.9266513100687,-14.5058014322047,"1","4","Cell_167"
"Cell_168",13.9651572003667,-22.625829792386,"4","6","Cell_168"
"Cell_169",-12.2878311736324,-15.9779727705366,"1","4","Cell_169"
"Cell_170",25.0320049874379,-11.876199695553,"8","5","Cell_170"
"Cell_171",18.5910230706631,22.2016332283389,"6","8","Cell_171"
"Cell_172",-16.1407533419441,-12.4660489760248,"1","4","Cell_172"
"Cell_173",-29.5281601458711,-0.017753117521047,"7","7","Cell_173"
"Cell_174",6.11493908388838,-24.6497199863219,"4","6","Cell_174"
"Cell_175",8.42358419689671,-23.4486115485754,"4","6","Cell_175"
"Cell_176",1.39993263784603,-33.4552996941767,"2","3","Cell_176"
"Cell_177",1.10190690521763,3.04110735121406,"3","4","Cell_177"
"Cell_178",-7.2030598416795,-12.913795035118,"1","4","Cell_178"
"Cell_179",24.8153093886072,-17.7722996548666,"8","5","Cell_179"
"Cell_180",27.5109102472131,3.51616777165027,"8","8","Cell_180"
"Cell_181",-8.820508005967,-22.7197904228469,"2","4","Cell_181"
"Cell_182",-7.19551768497437,-29.9025177429148,"2","4","Cell_182"
"Cell_183",-12.6596847693167,-36.9139902928058,"2","3","Cell_183"
"Cell_184",23.5885125897376,-25.4345597250886,"8","6","Cell_184"
"Cell_185",-3.42553133187288,-1.47456660236937,"3","4","Cell_185"
"Cell_186",-13.4494897581851,-38.6509218614967,"2","3","Cell_186"
"Cell_187",13.5302252504433,-14.5644961947756,"4","6","Cell_187"
"Cell_188",12.0621852139718,-7.59235950742313,"4","6","Cell_188"
"Cell_189",26.3061495443085,-12.9500164567147,"8","5","Cell_189"
"Cell_190",9.11336705715089,-10.7241693463378,"4","6","Cell_190"
"Cell_191",10.8673116525294,20.1337066226419,"6","8","Cell_191"
"Cell_192",-5.4579522621513,32.2946665394291,"5","2","Cell_192"
"Cell_193",27.5253721010478,-12.0905819291497,"8","5","Cell_193"
"Cell_194",6.78996407256533,17.4124789253743,"6","1","Cell_194"
"Cell_195",12.6778192068315,-10.570307280423,"4","6","Cell_195"
"Cell_196",2.61675697888895,9.00747583614937,"3","1","Cell_196"
"Cell_197",1.83944344116174,38.9739038066349,"5","2","Cell_197"
"Cell_198",3.97208799983578,-35.080216794551,"2","3","Cell_198"
"Cell_199",38.4224787272714,-17.0664945595422,"8","5","Cell_199"
"Cell_200",14.9319454534416,22.2861162848299,"6","8","Cell_200"
"Cell_201",-5.17040867060606,-9.44927147822638,"1","4","Cell_201"
"Cell_202",-17.6491134003393,5.56618675099262,"7","7","Cell_202"
"Cell_203",-13.6891744426767,-2.61257336371261,"1","4","Cell_203"
"Cell_204",6.19833730151209,-24.5482461550076,"4","6","Cell_204"
"Cell_205",1.6151255593964,20.8810258782284,"5","1","Cell_205"
"Cell_206",-11.5958771894889,34.7454339158553,"5","2","Cell_206"
"Cell_207",10.9962701223744,-12.9634304825906,"4","6","Cell_207"
"Cell_208",33.7370339178574,-11.6538912901596,"8","5","Cell_208"
"Cell_209",-3.85466721714451,15.4905920409337,"3","1","Cell_209"
"Cell_210",-22.1315930215068,-13.2821878763304,"1","4","Cell_210"
"Cell_211",-24.4818141627782,-3.87179064585124,"1","4","Cell_211"
"Cell_212",11.2813266306204,-20.9944863945223,"4","6","Cell_212"
"Cell_213",4.69673799938447,-35.4603265858456,"2","3","Cell_213"
"Cell_214",1.02066795596056,-16.2515167666645,"4","4","Cell_214"
"Cell_215",-18.8449373493486,27.612965009481,"7","7","Cell_215"
"Cell_216",19.121402247019,-4.65392065887073,"8","6","Cell_216"
"Cell_217",-33.1901746985675,16.3598338992635,"7","7","Cell_217"
"Cell_218",31.7071089209096,-20.0848532451952,"8","5","Cell_218"
"Cell_219",-9.99685043264629,-22.6648302632953,"2","4","Cell_219"
"Cell_220",4.44874577242684,-37.6538535642791,"2","3","Cell_220"
"Cell_221",0.696987049624851,-36.2978423740879,"2","3","Cell_221"
"Cell_222",-2.07674466526204,-23.097735430168,"2","4","Cell_222"
"Cell_223",-5.42995046591808,6.41310368132996,"3","4","Cell_223"
"Cell_224",-34.3326918448091,16.6731253815881,"7","7","Cell_224"
"Cell_225",-13.5057976413816,-32.5836681005769,"2","3","Cell_225"
"Cell_226",17.2865776762321,22.8275526735179,"6","8","Cell_226"
"Cell_227",2.11995897204572,-14.2862226463052,"4","4","Cell_227"
"Cell_228",18.6304418138304,-16.7370897126878,"4","6","Cell_228"
"Cell_229",5.48384385256973,-1.26956078183369,"3","1","Cell_229"
"Cell_230",-34.3369312059438,16.6738288183629,"7","7","Cell_230"
"Cell_231",27.3130036015096,-20.6934890143505,"8","5","Cell_231"
"Cell_232",24.7120995245353,-11.0070244486161,"8","5","Cell_232"
"Cell_233",22.7562763963904,-14.3913999711016,"8","5","Cell_233"
"Cell_234",27.946207726204,-21.6534239998487,"8","5","Cell_234"
"Cell_235",1.42575410021182,23.074148629268,"5","2","Cell_235"
"Cell_236",-5.00202588960486,-11.9459193650153,"1","4","Cell_236"
"Cell_237",-6.37282910326678,-6.85562592075807,"1","4","Cell_237"
"Cell_238",27.318290090893,-15.8072220429897,"8","5","Cell_238"
"Cell_239",-12.175294286457,-10.2109752083302,"1","4","Cell_239"
"Cell_240",-24.451537303044,10.5613223854421,"7","7","Cell_240"
"Cell_241",-19.7205388592203,-21.7018905902497,"1","4","Cell_241"
"Cell_242",-28.8278045934661,1.79987613744331,"7","7","Cell_242"
"Cell_243",-20.7951852388568,-9.28379996347422,"1","4","Cell_243"
"Cell_244",-11.9783999060923,-14.5803390817595,"1","4","Cell_244"
"Cell_245",-11.3520055850476,-9.58587648242843,"1","4","Cell_245"
"Cell_246",-12.6284287617979,-19.9388589041301,"1","4","Cell_246"
"Cell_247",13.3359664901358,-11.7164924040096,"4","6","Cell_247"
"Cell_248",33.3252113359643,-11.8213914206549,"8","5","Cell_248"
"Cell_249",-0.965266732454079,9.23183427153969,"3","1","Cell_249"
"Cell_250",29.0700647739349,-7.51840216615553,"8","5","Cell_250"
"Cell_251",-14.3559194846749,-16.2032543444192,"1","4","Cell_251"
"Cell_252",-13.9051444607295,-2.69256666648113,"1","4","Cell_252"
"Cell_253",26.1021455283578,-17.4064494735466,"8","5","Cell_253"
"Cell_254",-24.711930039629,15.0652971022409,"7","7","Cell_254"
"Cell_255",-5.70287010831761,-4.63170173834944,"3","4","Cell_255"
"Cell_256",-15.9119934138504,-2.42993437621293,"1","4","Cell_256"
"Cell_257",-19.7414478589438,-21.9397955021046,"1","4","Cell_257"
"Cell_258",2.02493093056295,17.175374738543,"3","1","Cell_258"
"Cell_259",-6.8233316087176,-1.8356333872167,"3","4","Cell_259"
"Cell_260",0.609177614608208,-21.2213264761898,"4","4","Cell_260"
"Cell_261",-12.0359760827323,-26.3159027273511,"2","4","Cell_261"
"Cell_262",-11.0111683976925,-9.53969677788431,"1","4","Cell_262"
"Cell_263",9.59050013323852,-9.69313981197202,"4","6","Cell_263"
"Cell_264",-12.9666848417694,-20.7603169249784,"1","4","Cell_264"
"Cell_265",-15.5099125297187,-38.5817093496743,"2","3","Cell_265"
"Cell_266",-3.35737264312824,-12.230845804368,"1","4","Cell_266"
"Cell_267",8.49922503316974,-12.0880074740376,"4","6","Cell_267"
"Cell_268",12.5288297670349,-18.9341216776096,"4","6","Cell_268"
"Cell_269",7.54843246650163,-9.82287197424096,"4","6","Cell_269"
"Cell_270",34.057134124767,-17.3067314005328,"8","5","Cell_270"
"Cell_271",-7.51033790659631,-12.4623009300258,"1","4","Cell_271"
"Cell_272",-25.7254134788968,-0.0244773298588839,"7","7","Cell_272"
"Cell_273",-2.63601936954555,-24.0534490333852,"2","4","Cell_273"
"Cell_274",-0.786333513184771,-10.3597297540356,"4","4","Cell_274"
"Cell_275",18.6617374987561,-5.92258792729583,"8","6","Cell_275"
"Cell_276",-1.07822384063553,-14.6177804208084,"4","4","Cell_276"
"Cell_277",18.4423651560003,-19.0625041576653,"4","6","Cell_277"
"Cell_278",17.5567989279536,-9.84117379685124,"4","6","Cell_278"
"Cell_279",12.7494455524718,-15.2840283869651,"4","6","Cell_279"
"Cell_280",16.5209715870397,21.3076561304344,"6","8","Cell_280"
"Cell_281",1.59912525323846,-37.0697193151353,"2","3","Cell_281"
"Cell_282",-5.92033884889313,-23.083356195123,"2","4","Cell_282"
"Cell_283",21.5070531787894,-3.03013865138799,"8","6","Cell_283"
"Cell_284",31.9210647635161,-21.1312636064426,"8","5","Cell_284"
"Cell_285",8.04909614018871,-20.305449866269,"4","6","Cell_285"
"Cell_286",24.37655963224,-12.5715809544653,"8","5","Cell_286"
"Cell_287",-17.7622181460853,-31.0460160018334,"2","3","Cell_287"
"Cell_288",2.86593083270244,33.6658549426473,"5","2","Cell_288"
"Cell_289",-30.6529975385107,5.94075315276739,"7","7","Cell_289"
"Cell_290",20.2249807210824,-18.3413949314453,"8","6","Cell_290"
"Cell_291",-10.3119093189176,36.4454976353283,"5","2","Cell_291"
"Cell_292",0.908962051894871,-30.1020877675637,"2","3","Cell_292"
"Cell_293",24.3403234126877,-9.41698454189536,"8","5","Cell_293"
"Cell_294",-7.36593592659262,-8.18978266992778,"1","4","Cell_294"
"Cell_295",24.7547974354736,-13.5043314105062,"8","5","Cell_295"
"Cell_296",-16.2036053138062,-14.7816364315306,"1","4","Cell_296"
"Cell_297",-14.112510644927,-13.0496909993306,"1","4","Cell_297"
"Cell_298",4.60635286901484,-13.9368591239399,"4","6","Cell_298"
"Cell_299",-19.6703033646564,11.7548538257653,"7","7","Cell_299"
"Cell_300",17.2936431569146,-9.87426527249109,"4","6","Cell_300"
"Cell_301",-2.76531531932856,12.3798232454804,"3","1","Cell_301"
"Cell_302",-14.3975052213884,11.9040445166682,"7","7","Cell_302"
"Cell_303",28.2789108870218,-11.4822014018029,"8","5","Cell_303"
"Cell_304",-5.99284898788001,-26.5726467258668,"2","4","Cell_304"
"Cell_305",6.819998722693,-16.7844711410427,"4","6","Cell_305"
"Cell_306",27.51265543522,-11.9546474197688,"8","5","Cell_306"
"Cell_307",-26.4213472267719,-12.434426777339,"1","4","Cell_307"
"Cell_308",-17.6404601117708,15.4063627315621,"7","7","Cell_308"
"Cell_309",-0.617943922871015,-13.9479632050667,"4","4","Cell_309"
"Cell_310",26.8956525963949,-10.596455118928,"8","5","Cell_310"
"Cell_311",-9.76603315729919,-27.6760835341214,"2","4","Cell_311"
"Cell_312",0.637424350505488,16.0002283949364,"3","1","Cell_312"
"Cell_313",-12.9208338059093,-20.5053000698875,"1","4","Cell_313"
"Cell_314",12.4206260722011,-22.6485822619142,"4","6","Cell_314"
"Cell_315",17.0719329465353,-22.3460506672236,"4","6","Cell_315"
"Cell_316",-2.5167416951428,10.1397139652507,"3","1","Cell_316"
"Cell_317",1.69563290916863,-11.04930513207,"4","4","Cell_317"
"Cell_318",2.00551618775117,-34.3394688526148,"2","3","Cell_318"
"Cell_319",8.60010032149792,6.75281799773304,"3","1","Cell_319"
"Cell_320",-0.0669173500659137,-13.6751972472921,"4","4","Cell_320"
"Cell_321",15.993656470252,-16.3247888914817,"4","6","Cell_321"
"Cell_322",-15.865098580904,-37.7133744322285,"2","3","Cell_322"
"Cell_323",38.1095557177138,-11.5552584153094,"8","5","Cell_323"
"Cell_324",-12.2642765318837,-4.54313585250134,"1","4","Cell_324"
"Cell_325",-7.47378073000901,39.0485303510458,"5","2","Cell_325"
"Cell_326",-16.0163248689358,10.6226389017048,"7","7","Cell_326"
"Cell_327",-24.7715817525437,18.8693675528589,"7","7","Cell_327"
"Cell_328",8.74827227686717,-8.25922177819025,"4","6","Cell_328"
"Cell_329",-17.4294584049491,-17.3478463374023,"1","4","Cell_329"
"Cell_330",5.14755484119135,-14.2793299425179,"4","6","Cell_330"
"Cell_331",-31.1866396019931,16.3498226591919,"7","7","Cell_331"
"Cell_332",-8.62848396270958,-17.41244170629,"1","4","Cell_332"
"Cell_333",-0.751945987920636,23.2121141655,"5","2","Cell_333"
"Cell_334",-19.2551762272562,8.88593581035309,"7","7","Cell_334"
"Cell_335",24.068471857899,-13.9345857320582,"8","5","Cell_335"
"Cell_336",-27.4331737515266,2.09402205930175,"7","7","Cell_336"
"Cell_337",2.71274563044382,12.7575384445712,"3","1","Cell_337"
"Cell_338",-17.9353546721147,-9.01101456737735,"1","4","Cell_338"
"Cell_339",8.6082599479353,-5.63679328788584,"4","1","Cell_339"
"Cell_340",-26.051890973771,-9.07904787652196,"1","4","Cell_340"
"Cell_341",4.32083585974809,-39.8165163318444,"2","3","Cell_341"
"Cell_342",23.2530473186407,-17.2238117062026,"8","5","Cell_342"
"Cell_343",24.1282575771065,-14.9145047086597,"8","5","Cell_343"
"Cell_344",18.675915867419,2.10266224329354,"6","8","Cell_344"
"Cell_345",-17.2292213438009,2.02129776612241,"7","4","Cell_345"
"Cell_346",-15.7122975697053,-3.64643293125033,"1","4","Cell_346"
"Cell_347",-29.8258369755697,0.594240545595094,"7","7","Cell_347"
"Cell_348",3.82431431674916,-20.2990486652259,"4","6","Cell_348"
"Cell_349",-20.596844429484,14.4150543146043,"7","7","Cell_349"
"Cell_350",-5.05539396262833,-16.1731994646413,"1","4","Cell_350"
"Cell_351",-1.69979574280447,-17.4663415724349,"4","4","Cell_351"
"Cell_352",9.05544652457591,-24.0989815808089,"4","6","Cell_352"
"Cell_353",-26.1120739539275,-9.07604677700631,"1","4","Cell_353"
"Cell_354",16.403665779977,-15.8742644272276,"4","6","Cell_354"
"Cell_355",27.2083607657519,-17.0133296178246,"8","5","Cell_355"
"Cell_356",11.7246112556142,4.68871962660184,"6","1","Cell_356"
"Cell_357",-2.23370878335589,7.2606354250854,"3","1","Cell_357"
"Cell_358",-7.17120753975999,-6.9937816811987,"1","4","Cell_358"
"Cell_359",-9.1464972851772,-1.00164648690136,"3","4","Cell_359"
"Cell_360",-8.9910631691317,2.06071330061571,"3","4","Cell_360"
