"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Actb",1.82728213766279e-36,-1.08110453212025,0.978,0.984,2.52822756567023e-32
"Rdx",6.8761296925891e-23,0.827733881614128,0.913,0.374,9.51381304266628e-19
"Ablim1",1.37017886269397e-22,0.763251348054974,0.663,0.163,1.89577947442338e-18
"Hmcn1",1.51219608935518e-22,0.813700157872911,0.603,0.128,2.09227450923183e-18
"Atp2b4",3.44085772718222e-22,0.849035703300061,0.533,0.101,4.76077075132931e-18
"Pam",3.55298070229075e-22,-2.05297271848726,0.576,0.755,4.91590409968948e-18
"B2m",6.6285918361465e-22,-0.704011356956308,0.967,0.942,9.17131966449229e-18
"Cgnl1",1.78548256432091e-21,0.729682191536358,0.75,0.222,2.47039367599441e-17
"Rbms1",2.31496484337044e-20,0.714968299921415,0.712,0.21,3.20298535728733e-16
"Smad6",2.96946325689498e-20,0.700612906819136,0.587,0.132,4.1085493622399e-16
"9430020K01Rik",8.25593956018161e-20,0.750309135498298,0.402,0.051,1.14229179754673e-15
"Npr3",1.73272985351229e-19,0.816550378969185,0.821,0.335,2.3974050253196e-15
"Gm42418",2.52628497782806e-19,0.824439738977642,0.918,0.42,3.49536789532291e-15
"Trim47",3.22304228436647e-19,0.699965280783859,0.685,0.214,4.45940130464944e-15
"Cd93",1.01360442699905e-18,0.7035419987152,0.793,0.288,1.40242308519589e-14
"Cited2",1.56000433268404e-17,0.706089341079325,0.549,0.144,2.15842199470164e-13
"Spint2",2.00614161268494e-17,0.543827033732179,0.679,0.21,2.77569753531088e-13
"Tmem108",4.47286527904011e-17,0.643270777056079,0.592,0.163,6.1886564000799e-13
"Atp1b3",5.27590898830351e-17,0.545501839472646,0.772,0.276,7.29974767621673e-13
"Rps6ka2",6.30962457766583e-17,0.825993674921779,0.348,0.043,8.72999656565844e-13
"Ptpn14",8.53956136286541e-17,0.658958385080228,0.467,0.105,1.18153371016606e-12
"Foxc1",8.7742344856066e-17,0.517160030095483,0.582,0.156,1.21400308342853e-12
"Tsc22d1",1.02560422273104e-16,0.6342629358522,0.701,0.233,1.41902600257066e-12
"Comp",1.09202415032752e-16,0.909036286495505,0.533,0.136,1.51092461439316e-12
"Gpr182",1.51100183651292e-16,0.471617151488937,0.625,0.183,2.09062214099927e-12
"Ednrb",1.57503393430416e-16,0.733819073102664,0.549,0.144,2.17921695150323e-12
"Gnai2",1.84685767288248e-16,0.526430363109875,0.81,0.3,2.5553122762002e-12
"Adamts1",3.17255871106892e-16,0.78942644916809,0.663,0.226,4.38955223263496e-12
"Il6st",5.14315853631035e-16,0.626503070582581,0.668,0.226,7.116074150839e-12
"Ddx3x",8.72133024956403e-16,0.579995004125624,0.516,0.132,1.20668325332968e-11
"Eif4g2",9.07922816180507e-16,0.39189272265046,0.679,0.23,1.25620200846735e-11
"Cltc",1.5781410203436e-15,0.487094883221615,0.424,0.086,2.1835159157474e-11
"Klf9",1.61205566291414e-15,0.437432312533114,0.625,0.187,2.230440215208e-11
"Plpp3",2.8957622381154e-15,0.640669973116922,0.766,0.3,4.00657663265646e-11
"Flt1",3.24132803040591e-15,0.516509265351493,0.717,0.257,4.48470146286962e-11
"Nr3c1",5.14588575706522e-15,0.645512618574389,0.391,0.074,7.11984753347544e-11
"Rras",9.0373533207399e-15,0.588458689648631,0.467,0.121,1.25040820545757e-10
"Tek",1.95258147761767e-14,0.471719072653461,0.685,0.237,2.7015917324318e-10
"Tsc22d3",2.81441653251205e-14,0.552057268524719,0.44,0.097,3.89402671438367e-10
"Ephx1",2.99797511655955e-14,0.457983588381644,0.484,0.125,4.14799837127179e-10
"Adgrf5",3.11495276810448e-14,0.470189679577323,0.625,0.206,4.30984864994935e-10
"Cd74",3.17930557425774e-14,-2.11063313551006,0.022,0.304,4.398887192543e-10
"Pon2",3.22204522652803e-14,0.445607434331654,0.609,0.198,4.45802177542418e-10
"Kcnq1ot1",3.39122063109784e-14,0.526596635698792,0.451,0.105,4.69209286518697e-10
"Aes",3.80602976645927e-14,0.493732550560136,0.451,0.117,5.26602278487304e-10
"Pura",4.41329345748164e-14,0.551766355885999,0.478,0.132,6.10623282777159e-10
"Aig1",4.99416446028637e-14,0.433906586809955,0.446,0.109,6.90992594725222e-10
"Nedd4",5.15191674789816e-14,0.455169534411857,0.663,0.237,7.12819201239189e-10
"Fabp5",6.91415977887297e-14,0.698459965279803,0.918,0.607,9.56643147004864e-10
"Palm",6.91572821599836e-14,0.553305784489482,0.674,0.237,9.56860155965532e-10
"Ly6a",9.11537326302631e-14,-1.34516661393552,0.179,0.482,1.26120304467232e-09
"Fermt2",1.08005810563666e-13,0.339008016566572,0.538,0.152,1.49436839495889e-09
"Enpp6",1.16779294606033e-13,0.562244648510734,0.457,0.117,1.61575832016907e-09
"Cdh11",1.23041599990714e-13,0.489127057362607,0.391,0.078,1.70240357747151e-09
"Ebf1",1.28919305253685e-13,0.552591710463806,0.636,0.23,1.78372750748999e-09
"Set",1.39023550121564e-13,0.434392147481791,0.543,0.156,1.92352983948196e-09
"H2-D1",2.45029407208763e-13,-0.500192106866445,0.989,0.942,3.39022687814044e-09
"Amotl1",2.73157717388553e-13,0.512700642271822,0.391,0.086,3.77941017778802e-09
"Fkbp7",3.38500368182077e-13,0.458409464761287,0.451,0.121,4.68349109416721e-09
"Tmem2",4.06691245877862e-13,0.452687758896356,0.609,0.206,5.6269800779661e-09
"Foxp1",4.55291128254577e-13,0.391273669011435,0.745,0.292,6.29940805053033e-09
"Dock6",5.08524177526597e-13,0.446511470016939,0.391,0.089,7.035940520258e-09
"Ppp3ca",5.44288329933819e-13,0.472137821777447,0.63,0.233,7.53077333296433e-09
"Snx3",6.60239344354411e-13,0.339634720013718,0.625,0.206,9.13507156848763e-09
"Klf6",9.37564116156676e-13,0.577091514972921,0.636,0.245,1.29721371111438e-08
"Eng",9.46717950228392e-13,0.456476951476228,0.984,0.732,1.309878955936e-08
"Plagl1",1.13706286843174e-12,0.472635233231269,0.484,0.136,1.57324018476216e-08
"Ipo11",1.26454882385402e-12,0.279650136550709,0.397,0.086,1.74962975268442e-08
"Jund",2.30139668319439e-12,0.656912249136452,0.772,0.362,3.18421245086776e-08
"Stab1",2.65245803472792e-12,0.477002651707842,0.56,0.183,3.66994093684955e-08
"Kank1",2.72091297732327e-12,0.464302058496786,0.478,0.14,3.76465519542448e-08
"Peg3",3.49266751007408e-12,0.562179817930054,0.293,0.047,4.83245476693849e-08
"Mkln1",4.85194196616246e-12,0.52059632622877,0.315,0.058,6.71314690438237e-08
"Ltbp4",5.75094303864817e-12,0.460133821331297,0.918,0.506,7.95700478827361e-08
"S1pr1",6.30709112444974e-12,0.482270976764508,0.489,0.156,8.72649127978866e-08
"Bmpr2",6.61219286102505e-12,0.485484583607848,0.429,0.117,9.14863004251426e-08
"Ube2s",6.69325828539429e-12,0.391352994758358,0.353,0.082,9.26079216367154e-08
"Zfr",6.79375162260359e-12,0.291615936392358,0.304,0.051,9.39983474503433e-08
"Zbtb4",6.98928453740127e-12,0.483093242330804,0.38,0.097,9.6703740859484e-08
"Ptgs1",7.47997641405349e-12,0.479974657939518,0.69,0.292,1.03492953664844e-07
"Ncor1",8.40105103429467e-12,0.533005635802828,0.386,0.101,1.16236942110501e-07
"Rhoj",8.7120068618763e-12,0.421056607839882,0.543,0.183,1.2053932694092e-07
"Igfbp5",8.90048627794105e-12,1.06221361193178,0.495,0.175,1.23147128141592e-07
"Rrbp1",9.40523906377495e-12,0.326213479231198,0.658,0.245,1.3013088768639e-07
"Tspan3",1.17409291682233e-11,0.311813072103602,0.402,0.101,1.62447495971538e-07
"Tm6sf1",1.77631832269278e-11,0.51845838533732,0.272,0.043,2.45771403127773e-07
"Nos3",1.79621800098706e-11,0.313520061538939,0.424,0.121,2.48524722616569e-07
"Arrb1",1.86433520020048e-11,0.562336154646955,0.25,0.035,2.57949418299739e-07
"Igfbp4",1.9389075071413e-11,0.53806710488962,0.739,0.358,2.6826724268807e-07
"Vamp5",2.09468119019286e-11,0.382898594045868,0.543,0.195,2.89820089475084e-07
"Sec61a1",2.74896547610992e-11,0.4392934056426,0.364,0.089,3.80346863274568e-07
"Etnk1",2.99604695642215e-11,0.349287228387107,0.359,0.086,4.14533056890568e-07
"Nr2f2",3.10703318908896e-11,0.377212761421358,0.5,0.163,4.29889112042348e-07
"Arl4a",3.18323384100083e-11,0.423759040420101,0.473,0.152,4.40432234240875e-07
"Ccnd3",3.47278985932732e-11,0.421707666987797,0.353,0.086,4.80495204936529e-07
"Xbp1",3.80237600855782e-11,0.303417687112407,0.446,0.132,5.2609674454406e-07
"Rsrp1",3.98381994559933e-11,0.347986361114336,0.777,0.327,5.51201327673123e-07
"Hsp90ab1",4.15584716560757e-11,0.393992174020323,0.951,0.681,5.75003013833463e-07
"G3bp2",4.27578365340188e-11,0.453341242482335,0.478,0.163,5.91597426284684e-07
"Pcbp1",4.43134404077248e-11,0.358114445281236,0.473,0.152,6.13120761481281e-07
"Fabp4",4.76644015014768e-11,-0.619994229968501,0.848,0.899,6.59484659174433e-07
"Sft2d2",5.14544458049662e-11,0.359439745921351,0.288,0.054,7.11923712157512e-07
"Csnk1e",6.72721035912716e-11,0.47301857583808,0.321,0.074,9.30776825288833e-07
"Blvrb",6.85209280247777e-11,0.376215499492479,0.457,0.14,9.48055560150825e-07
"Kdelc2",6.8903286945363e-11,0.336126416957752,0.239,0.031,9.53345878176042e-07
"Notch1",6.93218440158016e-11,0.327401659551136,0.446,0.136,9.59137033802632e-07
"Gm1673",7.75116093401078e-11,0.390510479290025,0.266,0.043,1.07245062682973e-06
"Vwf",8.64083220868313e-11,0.688488975770943,0.81,0.409,1.1955455443934e-06
"Cdc42ep3",9.50764659385017e-11,0.494277139353933,0.495,0.171,1.31547798272511e-06
"Mgp",1.00303060611066e-10,0.423098541463913,0.973,0.848,1.38779314661471e-06
"Dynll2",1.09703125506521e-10,0.338678904521437,0.386,0.109,1.51785244450822e-06
"Ddx17",1.14373436622267e-10,0.451010490450078,0.299,0.066,1.58247086910569e-06
"Cped1",1.17062948645726e-10,0.341476877449697,0.326,0.074,1.61968295746227e-06
"Kif5b",1.18931712670014e-10,0.261266585895467,0.554,0.202,1.64553917650231e-06
"Tpst2",1.19249912236625e-10,0.263495035116852,0.457,0.144,1.64994178570595e-06
"Tie1",1.30515470393483e-10,0.250996601197884,0.571,0.214,1.80581204836423e-06
"Ociad1",1.33172580953386e-10,0.451355626380298,0.418,0.128,1.84257583007105e-06
"Sult1a1",1.39233826930807e-10,0.316290176555518,0.293,0.058,1.92643922941464e-06
"Nid1",1.46047958953917e-10,0.565642168380343,0.228,0.031,2.02071956008639e-06
"Lmo4",1.49970112923142e-10,0.299011173170444,0.538,0.187,2.07498648240459e-06
"Arhgap29",1.53231136822689e-10,0.341829523701218,0.375,0.101,2.12010600907873e-06
"Brd2",1.54113586470766e-10,0.304997538505012,0.457,0.144,2.13231558240952e-06
"Raly",1.57232476665461e-10,0.323670781034634,0.446,0.148,2.17546854714332e-06
"Marcks",1.64907249297903e-10,0.386255294273603,0.408,0.113,2.28165670128578e-06
"Heg1",1.67495293884896e-10,0.52265299157668,0.717,0.331,2.31746488619142e-06
"Tmem33",1.68183655328086e-10,0.284878901861481,0.332,0.078,2.32698905511939e-06
"Hspd1",1.69224672426112e-10,0.290199544451567,0.342,0.086,2.34139256768768e-06
"Adgra2",1.76278722919393e-10,0.470136671745044,0.304,0.066,2.43899241031272e-06
"Ppp2ca",1.88504923525965e-10,0.446990532495408,0.293,0.066,2.60815412190525e-06
"Zfp36l1",2.23043095907728e-10,0.366886225909298,0.647,0.268,3.08602427497932e-06
"Colec11",2.23296477109221e-10,0.447687599438544,0.44,0.144,3.08953005728317e-06
"Rap1a",2.34424604672717e-10,0.316323680738587,0.473,0.156,3.24349883025171e-06
"Nucks1",2.37486595333233e-10,0.318009151144151,0.348,0.089,3.28586453303061e-06
"Ahsa1",2.57620106679122e-10,0.331762503617116,0.293,0.062,3.56443179601233e-06
"Slc9a3r2",2.71084048402218e-10,0.334474059686741,0.685,0.284,3.75071889369308e-06
"Sf3b2",2.71969972597446e-10,0.280172958493458,0.484,0.16,3.76297654085826e-06
"Sptan1",2.79230439214079e-10,0.342138972100851,0.462,0.163,3.863432356966e-06
"Wipf3",2.97310522398207e-10,0.362130174771889,0.315,0.07,4.11358838790159e-06
"Plvap",3.98318493710105e-10,0.48994565979537,0.783,0.424,5.51113467897301e-06
"D8Ertd738e",4.12910040571639e-10,0.269973705623252,0.668,0.284,5.7130233213492e-06
"Sav1",4.26758426259196e-10,0.374001151511571,0.212,0.027,5.90462958572223e-06
"Cnih1",4.80542928582209e-10,0.403303569872029,0.31,0.074,6.64879195986345e-06
"Klf2",4.81080224592678e-10,0.634795363014528,0.946,0.747,6.65622598746429e-06
"Serpine2",5.34188902962354e-10,0.332936464910583,0.38,0.109,7.39103766138713e-06
"Rfk",5.41266279139227e-10,0.443610964562867,0.424,0.144,7.48896023817035e-06
"Tmco1",5.48630872192988e-10,0.307540008026967,0.505,0.183,7.59085674766218e-06
"P4ha1",6.18354643436608e-10,0.367448269284912,0.223,0.031,8.55555484658891e-06
"Polr2e",6.23385878592896e-10,0.283246302171942,0.446,0.144,8.62516701621131e-06
"Hprt",6.83831867621765e-10,0.311655411685631,0.391,0.121,9.46149772041474e-06
"Tmem165",6.87807806136864e-10,0.382772405159002,0.315,0.078,9.51650880570964e-06
"Airn",7.0896512650066e-10,0.358731945802054,0.337,0.089,9.80924149026313e-06
"Vdac2",7.40558058882572e-10,0.291667392399581,0.462,0.156,1.02463613026993e-05
"Pir",7.60899195420705e-10,0.368776093516465,0.37,0.109,1.05278012678409e-05
"Ski",7.74395200333421e-10,0.369618669243036,0.288,0.062,1.07145319918132e-05
"Tmem176b",7.77427782435391e-10,0.298500378130659,0.761,0.35,1.07564907977761e-05
"Tpcn1",7.87207054894953e-10,0.471448512969257,0.234,0.039,1.08917968115266e-05
"Prkar1a",8.05875197027425e-10,0.354686725666845,0.674,0.28,1.11500892260714e-05
"Itm2c",8.13647069782648e-10,0.390609889321584,0.766,0.346,1.12576208575127e-05
"Sar1b",8.14375673482647e-10,0.375438344254082,0.337,0.093,1.12677018183059e-05
"Amotl2",9.50545736937319e-10,0.309547892045092,0.446,0.144,1.31517508162647e-05
"Lama4",9.66665560141827e-10,0.461104267886511,0.283,0.062,1.33747846901223e-05
"Tgfbr3",9.66840763380512e-10,0.339530854655097,0.31,0.074,1.33772088021328e-05
"Meis2",9.80158749284599e-10,0.333145879736337,0.511,0.187,1.35614764551017e-05
"Tcn2",9.91444166183998e-10,0.346362360724792,0.511,0.187,1.37176214833218e-05
"Qk",1.1276307513786e-09,0.2899915434706,0.364,0.109,1.56018990760743e-05
"Dhrs7",1.13493526887705e-09,0.28955640281745,0.467,0.167,1.57029643801828e-05
"Cpd",1.20290631976278e-09,0.372358950483196,0.391,0.121,1.66434118402378e-05
"Hsp90b1",1.2585543360685e-09,0.347728835435636,0.832,0.385,1.74133577938438e-05
"H2-K1",1.30506698561363e-09,-0.595175713373188,0.891,0.86,1.80569068129501e-05
"Ctdsp1",1.33014033996631e-09,0.349902673299393,0.261,0.054,1.84038217437739e-05
"Fry",1.35683150071118e-09,0.278623022268125,0.261,0.051,1.87731206438398e-05
"Arid1a",1.38172031491163e-09,0.315898934616305,0.234,0.039,1.91174822771173e-05
"Mtch1",1.43277409264251e-09,0.27825002494053,0.391,0.121,1.98238623458018e-05
"Eva1b",1.51272729154458e-09,0.309963094709743,0.418,0.14,2.09300948058108e-05
"Man2a1",1.52030082367491e-09,0.322597549376033,0.293,0.07,2.10348821963661e-05
"Mtdh",1.53918633285077e-09,0.345575257006211,0.516,0.191,2.12961821013232e-05
"Ctsb",1.68473988399775e-09,0.28183790985327,0.728,0.319,2.33100610349928e-05
"Marcksl1",1.69800603437127e-09,0.453654589085606,0.359,0.101,2.34936114915608e-05
"Xiap",1.72102447037071e-09,0.335454619788244,0.288,0.066,2.38120945720491e-05
"Macf1",1.7633218714801e-09,0.263376705794324,0.375,0.109,2.43973214137986e-05
"Eps8",1.84100743084239e-09,0.397317928425861,0.315,0.082,2.54721788131353e-05
"Ssh1",2.1876008867465e-09,0.472673024410371,0.19,0.023,3.02676458690246e-05
"Ctnnb1",2.53719498127818e-09,0.304328707554881,0.62,0.253,3.5104629760965e-05
"Mtus1",2.61139259449019e-09,0.341851165952031,0.332,0.089,3.61312279373663e-05
"Cdc42ep5",2.65279146492523e-09,0.375048427627604,0.283,0.066,3.67040227087055e-05
"Tmem59",2.77054607611261e-09,0.393180329735958,0.886,0.467,3.8333275509094e-05
"Kdr",2.9253674495009e-09,0.283408468955346,0.505,0.187,4.04753840312944e-05
"Smc4",3.01828831302816e-09,0.400169312075067,0.299,0.074,4.17610370990576e-05
"Megf6",3.02056034572024e-09,0.332093941845877,0.234,0.043,4.17924729433853e-05
"Psmc5",3.0339349001405e-09,0.318269748312058,0.272,0.058,4.19775232783439e-05
"Stard8",3.10410462184546e-09,0.386412265869885,0.174,0.016,4.29483915478538e-05
"Spag9",3.13940869074996e-09,0.444713819670698,0.326,0.097,4.34368586452164e-05
"Irf2bp2",3.2286955023434e-09,0.380934267670564,0.245,0.047,4.46722309704233e-05
"Lpp",3.2876205437705e-09,0.398683624287438,0.185,0.019,4.54875178436086e-05
"Ralbp1",3.64628474578125e-09,0.270473587019089,0.473,0.171,5.04499957426293e-05
"Phldb2",3.97631637703902e-09,0.339286499424595,0.31,0.082,5.50163133927119e-05
"Tmem205",4.03497890990982e-09,0.340160382734539,0.391,0.132,5.58279681975123e-05
"Bptf",4.05482845641179e-09,0.37532808813134,0.288,0.07,5.61026065229136e-05
"Npm1",4.17149540177802e-09,0.251982994343307,0.728,0.323,5.77168103790007e-05
"Eif3a",4.1721731267737e-09,0.367744720656591,0.38,0.121,5.7726187382041e-05
"Cflar",4.32035026323683e-09,0.432430702931337,0.239,0.047,5.97763662421448e-05
"Dab2ip",4.63547360396376e-09,0.390005247472104,0.293,0.074,6.41364127844426e-05
"Srp9",4.90954735997481e-09,0.273733985773402,0.478,0.179,6.79284972726115e-05
"Mdfi",4.96483708223715e-09,0.32140728082998,0.179,0.019,6.86934858698332e-05
"Tomm20",5.16281222834367e-09,0.273447125221989,0.473,0.175,7.1432669991363e-05
"Hnrnpd",5.23790901100566e-09,0.37855170219433,0.266,0.062,7.24717090762744e-05
"Dnajc3",5.28794269806456e-09,0.279507147546709,0.495,0.187,7.31639751704213e-05
"Abca1",5.621083695427e-09,0.465032275101456,0.185,0.023,7.7773314009928e-05
"Cdc42bpb",5.77927287527301e-09,0.379070932473484,0.201,0.031,7.99620195022773e-05
"Bambi",6.07999859612819e-09,0.346182231264695,0.277,0.07,8.41228605760297e-05
"Sptbn1",6.30402161644967e-09,0.36076523039102,0.891,0.451,8.72224430851976e-05
"Mal",6.37657002984624e-09,0.308769099588714,0.321,0.089,8.82262229329526e-05
"Tmem100",6.69836045041205e-09,0.388662743393213,0.359,0.113,9.26785151919011e-05
"Ly6e",7.12715528417724e-09,-0.866108580144711,0.614,0.65,9.86113205118764e-05
"Degs1",7.40058484883933e-09,0.292170560799637,0.679,0.304,0.000102394491968541
"Aurkaip1",7.61570507347851e-09,0.32530599488263,0.359,0.121,0.000105370895396649
"Amigo2",7.99560100289564e-09,0.424352144738396,0.326,0.093,0.000110627135476064
